receipt number,PD,notice date,days,month
lin2090297444,2020-04-09 00:00:00,2020-12-04 00:00:00,239,20-Dec
lin2090258334,2020-03-11 00:00:00,2020-12-04 00:00:00,268,20-Dec
lin2090285971,2020-03-27 00:00:00,2020-12-07 00:00:00,255,20-Dec
lin2090252894,2020-03-09 00:00:00,2020-12-07 00:00:00,273,20-Dec
lin2090285968,2020-03-27 00:00:00,2020-12-07 00:00:00,255,20-Dec
lin2090287323,2020-03-30 00:00:00,2020-12-07 00:00:00,252,20-Dec
lin2090293119,2020-04-03 00:00:00,2020-12-07 00:00:00,248,20-Dec
lin2090224403,2020-02-19 00:00:00,2020-12-07 00:00:00,292,20-Dec
lin2090293118,2020-04-03 00:00:00,2020-12-07 00:00:00,248,20-Dec
lin2090285969,2020-01-27 00:00:00,2020-12-07 00:00:00,315,20-Dec
lin2090257601,2020-03-11 00:00:00,2020-12-04 00:00:00,268,20-Dec
lin2090252895,2020-03-09 00:00:00,2020-12-07 00:00:00,273,20-Dec
lin2090287322,2020-03-30 00:00:00,2020-12-08 00:00:00,253,20-Dec
lin2090144579,2019-12-30 00:00:00,2020-12-08 00:00:00,344,20-Dec
lin2090250735,2020-03-05 00:00:00,2020-12-09 00:00:00,279,20-Dec
lin2090252832,2020-03-09 00:00:00,2020-12-09 00:00:00,275,20-Dec
lin2090272300,2020-03-19 00:00:00,2020-12-09 00:00:00,265,20-Dec
lin2090297067,2020-04-09 00:00:00,2020-12-10 00:00:00,245,20-Dec
lin2090241769,2020-02-27 00:00:00,2020-12-10 00:00:00,287,20-Dec
lin 209025073,2020-03-05 00:00:00,2020-12-10 00:00:00,280,20-Dec
lin2090296858,2020-04-08 00:00:00,2020-12-10 00:00:00,246,20-Dec
lin2090278715,2020-03-23 00:00:00,2020-12-10 00:00:00,262,20-Dec
lin2090296856,2020-04-08 00:00:00,2020-12-10 00:00:00,246,20-Dec
lin2090296983,2020-04-08 00:00:00,2020-12-10 00:00:00,246,20-Dec
lin2090258388,2020-03-11 00:00:00,2020-12-10 00:00:00,274,20-Dec
lin2090297066,2020-04-09 00:00:00,2020-12-10 00:00:00,245,20-Dec
lin2090296826,2020-04-09 00:00:00,2020-12-11 00:00:00,246,20-Dec
lin2090307491,2020-04-17 00:00:00,2020-12-16 00:00:00,243,20-Dec
lin2090315749,2020-04-24 00:00:00,2020-12-16 00:00:00,236,20-Dec
lin2090171785,2020-01-17 00:00:00,2020-12-16 00:00:00,334,20-Dec
lin2090286056,2020-03-27 00:00:00,2020-12-08 00:00:00,256,20-Dec
lin2090286150,2020-03-27 00:00:00,2020-12-08 00:00:00,256,20-Dec
lin2090252851,2020-03-09 00:00:00,2020-12-08 00:00:00,274,20-Dec
lin2090287329,2020-03-30 00:00:00,2020-12-08 00:00:00,253,20-Dec
lin2090264173,2020-03-16 00:00:00,2020-12-08 00:00:00,267,20-Dec
lin2090252893,2020-03-09 00:00:00,2020-12-08 00:00:00,274,20-Dec
lin2090286057,2020-03-27 00:00:00,2020-12-08 00:00:00,256,20-Dec
lin2090286151,2020-03-27 00:00:00,2020-12-08 00:00:00,256,20-Dec
lin2090297079,2020-04-09 00:00:00,2020-12-14 00:00:00,249,20-Dec
lin2090295305,2020-04-07 00:00:00,2020-12-14 00:00:00,251,20-Dec
lin2090303654,2020-04-15 00:00:00,2020-12-14 00:00:00,243,20-Dec
lin2090294230,2020-04-07 00:00:00,2020-12-14 00:00:00,251,20-Dec
lin2090304116,2020-04-15 00:00:00,2020-12-14 00:00:00,243,20-Dec
lin2090311045,2020-04-21 00:00:00,2020-12-14 00:00:00,237,20-Dec
lin2090304114,2020-04-15 00:00:00,2020-12-15 00:00:00,244,20-Dec
lin2090304910,2020-04-16 00:00:00,2020-12-17 00:00:00,245,20-Dec
lin2090307494,2020-04-17 00:00:00,2020-12-17 00:00:00,244,20-Dec
lin2090297068,2020-04-09 00:00:00,2020-12-17 00:00:00,252,20-Dec
lin2090307136,2020-04-17 00:00:00,2020-12-17 00:00:00,244,20-Dec
lin2090304911,2020-04-16 00:00:00,2020-12-17 00:00:00,245,20-Dec
lin2090307283,2020-04-17 00:00:00,2020-12-17 00:00:00,244,20-Dec
lin2090272817,2020-03-19 00:00:00,2020-12-17 00:00:00,273,20-Dec
lin2090063281,2019-11-04 00:00:00,2020-12-17 00:00:00,409,20-Dec
lin2090299388,2020-04-13 00:00:00,2020-12-17 00:00:00,248,20-Dec
lin2090267256,2020-03-17 00:00:00,2020-12-14 00:00:00,272,20-Dec
lin2090297726,2020-04-10 00:00:00,2020-12-14 00:00:00,248,20-Dec
lin2090294885,2020-04-07 00:00:00,2020-12-15 00:00:00,252,20-Dec
lin2090307139,2020-04-17 00:00:00,2020-12-15 00:00:00,242,20-Dec
lin2090309254,2020-04-20 00:00:00,2020-12-15 00:00:00,239,20-Dec
lin2090293547,2020-04-06 00:00:00,2020-12-15 00:00:00,253,20-Dec
lin2090301813,2020-04-14 00:00:00,2020-12-15 00:00:00,245,20-Dec
lin2090303451,2020-04-15 00:00:00,2020-12-15 00:00:00,244,20-Dec
lin2090299352,2020-04-13 00:00:00,2020-12-15 00:00:00,246,20-Dec
lin2090304115,2020-04-15 00:00:00,2020-12-15 00:00:00,244,20-Dec
lin2090272106,2020-03-19 00:00:00,2020-12-15 00:00:00,271,20-Dec
lin2090303650,2020-04-15 00:00:00,2020-12-15 00:00:00,244,20-Dec
lin2090252850,2020-03-09 00:00:00,2020-12-17 00:00:00,283,20-Dec
lin2090305766,2020-04-16 00:00:00,2020-12-17 00:00:00,245,20-Dec
lin2090310960,2020-04-21 00:00:00,2020-12-17 00:00:00,240,20-Dec
lin2090297080,2020-04-09 00:00:00,2020-12-10 00:00:00,245,20-Dec
lin2090304120,2020-04-15 00:00:00,2020-12-18 00:00:00,247,20-Dec
lin2090307141,2020-04-17 00:00:00,2020-12-18 00:00:00,245,20-Dec
lin2090298077,2020-04-08 00:00:00,2020-12-18 00:00:00,254,20-Dec
lin2090303947,2020-04-15 00:00:00,2020-12-18 00:00:00,247,20-Dec
lin2090307493,2020-04-17 00:00:00,2020-12-18 00:00:00,245,20-Dec
lin2090252848,2020-03-09 00:00:00,2020-12-18 00:00:00,284,20-Dec
lin2090253458,2020-03-09 00:00:00,2020-12-18 00:00:00,284,20-Dec
lin2090323116,2020-04-30 00:00:00,2020-12-18 00:00:00,232,20-Dec
lin2090310961,2020-04-21 00:00:00,2020-12-18 00:00:00,241,20-Dec
lin2090307137,2020-04-17 00:00:00,2020-12-18 00:00:00,245,20-Dec
lin2090303655,2019-04-16 00:00:00,2020-12-18 00:00:00,612,20-Dec
lin2090307140,2020-04-17 00:00:00,2020-12-18 00:00:00,245,20-Dec
lin2090307138,2020-04-17 00:00:00,2020-12-18 00:00:00,245,20-Dec
lin2090299301,2020-04-13 00:00:00,2020-12-18 00:00:00,249,20-Dec
lin2090158973,2020-01-08 00:00:00,2020-12-28 00:00:00,355,20-Dec
lin2090315819,2020-04-24 00:00:00,2020-12-21 00:00:00,241,20-Dec
lin2090315820,2020-04-24 00:00:00,2020-12-21 00:00:00,241,20-Dec
lin2090311044,2020-04-21 00:00:00,2020-12-21 00:00:00,244,20-Dec
lin2090307492,2020-04-17 00:00:00,2020-12-22 00:00:00,249,20-Dec
lin2090318868,2020-04-28 00:00:00,2020-12-22 00:00:00,238,20-Dec
lin2090315818,2020-04-24 00:00:00,2020-12-22 00:00:00,242,20-Dec
lin2090319809,2020-04-28 00:00:00,2020-12-22 00:00:00,238,20-Dec
lin2090300564,2020-04-13 00:00:00,2020-12-22 00:00:00,253,20-Dec
lin2090209873,2020-02-10 00:00:00,2020-12-21 00:00:00,315,20-Dec
lin2090313542,2020-04-22 00:00:00,2020-12-31 00:00:00,253,20-Dec
lin2090316449,2020-04-24 00:00:00,2020-12-30 00:00:00,250,20-Dec
lin2090294884,2020-04-07 00:00:00,2020-12-30 00:00:00,267,20-Dec
lin2090294883,2020-04-07 00:00:00,2020-12-30 00:00:00,267,20-Dec
lin2090294783,2020-04-07 00:00:00,2020-12-30 00:00:00,267,20-Dec
lin2090296992,2020-04-08 00:00:00,2020-12-30 00:00:00,266,20-Dec
lin2090303653,2020-04-15 00:00:00,2020-12-30 00:00:00,259,20-Dec
lin2090303652,2020-04-15 00:00:00,2020-12-30 00:00:00,259,20-Dec
lin2090315530,2020-04-24 00:00:00,2020-12-30 00:00:00,250,20-Dec
lin2090325791,2020-05-01 00:00:00,2021-01-05 00:00:00,249,21-Jan
lin2090327635,2020-05-04 00:00:00,2021-01-05 00:00:00,246,21-Jan
lin2090327820,2020-05-04 00:00:00,2021-01-05 00:00:00,246,21-Jan
lin2090327676,2020-05-04 00:00:00,2021-01-05 00:00:00,246,21-Jan
lin2090327267,2020-05-04 00:00:00,2021-01-05 00:00:00,246,21-Jan
lin2090349269,2020-05-18 00:00:00,2021-01-05 00:00:00,232,21-Jan
lin2090327821,2020-05-04 00:00:00,2021-01-05 00:00:00,246,21-Jan
lin2090325792,2019-09-06 00:00:00,2021-01-05 00:00:00,487,21-Jan
lin2090325760,2020-05-01 00:00:00,2021-01-05 00:00:00,249,21-Jan
lin2090217477,2020-02-14 00:00:00,2021-01-05 00:00:00,326,21-Jan
lin2090319679,2020-04-28 00:00:00,2021-01-05 00:00:00,252,21-Jan
lin2090299429,2020-04-13 00:00:00,2021-01-05 00:00:00,267,21-Jan
lin2090321227,2020-04-29 00:00:00,2021-01-05 00:00:00,251,21-Jan
lin2090331082,2020-05-06 00:00:00,2021-01-05 00:00:00,244,21-Jan
lin2090305184,2020-04-16 00:00:00,2021-01-04 00:00:00,263,21-Jan
lin 209031976,2020-04-28 00:00:00,2021-01-04 00:00:00,251,21-Jan
lin2090175076,2020-01-21 00:00:00,2021-01-04 00:00:00,349,21-Jan
lin20902 1733,2020-02-14 00:00:00,2021-01-04 00:00:00,325,21-Jan
lin1990513027,2019-06-10 00:00:00,2021-01-04 00:00:00,574,21-Jan
lin2090299363,2020-04-13 00:00:00,2021-01-04 00:00:00,266,21-Jan
lin2090155616,2020-01-07 00:00:00,2021-01-04 00:00:00,363,21-Jan
lin2090305069,2020-04-16 00:00:00,2021-01-04 00:00:00,263,21-Jan
lin2090319681,2020-04-28 00:00:00,2021-01-04 00:00:00,251,21-Jan
lin2090310963,2020-04-21 00:00:00,2021-01-04 00:00:00,258,21-Jan
lin2090131337,2019-12-18 00:00:00,2020-12-29 00:00:00,377,20-Dec
lin2090294881,2020-04-07 00:00:00,2020-12-29 00:00:00,266,20-Dec
lin2090315839,2020-04-24 00:00:00,2020-12-29 00:00:00,249,20-Dec
lin2090327766,2020-05-04 00:00:00,2021-01-06 00:00:00,247,21-Jan
lin2090294888,2020-04-07 00:00:00,2021-01-06 00:00:00,274,21-Jan
lin2090319685,2020-04-28 00:00:00,2021-01-06 00:00:00,253,21-Jan
lin2090327268,2020-05-04 00:00:00,2021-01-06 00:00:00,247,21-Jan
lin2090304140,2020-04-15 00:00:00,2021-01-06 00:00:00,266,21-Jan
lin2090294229,2020-04-07 00:00:00,2021-01-06 00:00:00,274,21-Jan
lin2090299364,2020-04-13 00:00:00,2021-01-06 00:00:00,268,21-Jan
lin2090294625,2020-04-07 00:00:00,2021-01-06 00:00:00,274,21-Jan
lin2090313465,2020-04-21 00:00:00,2021-01-06 00:00:00,260,21-Jan
lin2090294889,2020-04-07 00:00:00,2021-01-06 00:00:00,274,21-Jan
lin2090300563,2020-04-13 00:00:00,2021-01-06 00:00:00,268,21-Jan
lin2090333111,2020-05-07 00:00:00,2021-01-07 00:00:00,245,21-Jan
lin2090327876,2020-05-04 00:00:00,2021-01-07 00:00:00,248,21-Jan
lin2090319686,2020-04-28 00:00:00,2021-01-07 00:00:00,254,21-Jan
lin2090325793,2020-05-01 00:00:00,2021-01-07 00:00:00,251,21-Jan
lin2090300820,2020-04-13 00:00:00,2021-01-07 00:00:00,269,21-Jan
lin2090325794,2020-05-01 00:00:00,2021-01-07 00:00:00,251,21-Jan
lin2090319840,2020-04-28 00:00:00,2021-01-07 00:00:00,254,21-Jan
lin2090335283,2020-05-06 00:00:00,2021-01-07 00:00:00,246,21-Jan
lin2090327316,2020-05-04 00:00:00,2021-01-07 00:00:00,248,21-Jan
lin2090325667,2020-05-01 00:00:00,2021-01-07 00:00:00,251,21-Jan
lin2090323950,2020-05-01 00:00:00,2021-01-07 00:00:00,251,21-Jan
lin2090327681,2020-05-04 00:00:00,2021-01-07 00:00:00,248,21-Jan
lin2090333107,2020-05-07 00:00:00,2021-01-07 00:00:00,245,21-Jan
lin2090323407,2020-04-30 00:00:00,2021-01-07 00:00:00,252,21-Jan
lin2090327314,2020-05-04 00:00:00,2021-01-07 00:00:00,248,21-Jan
lin2090327355,2020-05-04 00:00:00,2021-01-08 00:00:00,249,21-Jan
lin2090300850,2020-04-13 00:00:00,2021-01-08 00:00:00,270,21-Jan
lin2090327677,2020-05-04 00:00:00,2021-01-08 00:00:00,249,21-Jan
lin2090252846,2020-03-09 00:00:00,2021-01-11 00:00:00,308,21-Jan
lin2090300898,2020-04-13 00:00:00,2021-01-11 00:00:00,273,21-Jan
lin2090322776,2020-04-30 00:00:00,2021-01-11 00:00:00,256,21-Jan
lin2090253459,2020-03-09 00:00:00,2021-01-12 00:00:00,309,21-Jan
lin2090319763,2020-04-28 00:00:00,2021-01-12 00:00:00,259,21-Jan
lin2090346827,2020-05-15 00:00:00,2021-01-12 00:00:00,242,21-Jan
lin2090286164,2020-03-27 00:00:00,2021-01-12 00:00:00,291,21-Jan
lin2090318220,2020-04-23 00:00:00,2021-01-12 00:00:00,264,21-Jan
lin2090346784,2020-05-15 00:00:00,2021-01-12 00:00:00,242,21-Jan
lin2090333146,2020-05-07 00:00:00,2021-01-12 00:00:00,250,21-Jan
lin2090342899,2020-05-13 00:00:00,2021-01-12 00:00:00,244,21-Jan
lin2090317687,2020-04-27 00:00:00,2021-01-13 00:00:00,261,21-Jan
lin2090252896,2020-03-09 00:00:00,2021-01-13 00:00:00,310,21-Jan
lin2090331136,2020-05-06 00:00:00,2021-01-13 00:00:00,252,21-Jan
lin2090319992,2020-04-28 00:00:00,2021-01-13 00:00:00,260,21-Jan
lin2090293205,2020-04-03 00:00:00,2021-01-13 00:00:00,285,21-Jan
lin2090342880,2020-05-13 00:00:00,2021-01-13 00:00:00,245,21-Jan
lin2090327313,2020-05-04 00:00:00,2021-01-13 00:00:00,254,21-Jan
lin2090217262,2020-02-14 00:00:00,2021-01-13 00:00:00,334,21-Jan
lin2090327315,2020-05-04 00:00:00,2021-01-13 00:00:00,254,21-Jan
lin2090315451,2020-04-23 00:00:00,2021-01-13 00:00:00,265,21-Jan
lin2090346340,2020-05-12 00:00:00,2021-01-13 00:00:00,246,21-Jan
lin2090340647,2020-05-12 00:00:00,2021-01-13 00:00:00,246,21-Jan
lin2090317778,2020-04-27 00:00:00,2021-01-13 00:00:00,261,21-Jan
lin2090340648,2020-05-12 00:00:00,2021-01-14 00:00:00,247,21-Jan
lin2090338565,2020-05-11 00:00:00,2021-01-14 00:00:00,248,21-Jan
lin2090327304,2020-05-04 00:00:00,2021-01-14 00:00:00,255,21-Jan
lin2090344395,2020-05-14 00:00:00,2021-01-14 00:00:00,245,21-Jan
lin2090131014,2019-12-19 00:00:00,2021-01-14 00:00:00,392,21-Jan
lin2090322777,2020-04-30 00:00:00,2021-01-14 00:00:00,259,21-Jan
lin2090343956,2020-05-12 00:00:00,2021-01-14 00:00:00,247,21-Jan
lin2090342926,2020-05-13 00:00:00,2021-01-14 00:00:00,246,21-Jan
lin2090346826,2020-05-15 00:00:00,2021-01-14 00:00:00,244,21-Jan
lin2090344216,2020-05-14 00:00:00,2021-01-14 00:00:00,245,21-Jan
lin2090307495,2020-04-17 00:00:00,2021-01-14 00:00:00,272,21-Jan
lin2090344414,2020-05-14 00:00:00,2021-01-14 00:00:00,245,21-Jan
lin2090349206,2020-05-18 00:00:00,2021-01-14 00:00:00,241,21-Jan
lin2090344412,2020-05-14 00:00:00,2021-01-14 00:00:00,245,21-Jan
lin2090346509,2020-05-14 00:00:00,2021-01-15 00:00:00,246,21-Jan
lin2090361068,2020-05-26 00:00:00,2021-01-20 00:00:00,239,21-Jan
lin2090351260,2020-05-19 00:00:00,2021-01-20 00:00:00,246,21-Jan
lin2090368844,2020-06-01 00:00:00,2021-01-21 00:00:00,234,21-Jan
lin2090355340,2020-05-21 00:00:00,2021-01-21 00:00:00,245,21-Jan
lin2090361070,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090360115,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090349382,2020-05-18 00:00:00,2021-01-21 00:00:00,248,21-Jan
lin2090370163,2020-06-01 00:00:00,2021-01-21 00:00:00,234,21-Jan
lin2090360577,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090360631,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090349144,2020-05-18 00:00:00,2021-01-21 00:00:00,248,21-Jan
lin2090361176,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090355442,2020-05-21 00:00:00,2021-01-21 00:00:00,245,21-Jan
lin2090360116,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090369909,2020-06-01 00:00:00,2021-01-21 00:00:00,234,21-Jan
lin2090370062,2020-06-01 00:00:00,2021-01-21 00:00:00,234,21-Jan
lin2090226704,2020-02-20 00:00:00,2021-01-22 00:00:00,337,21-Jan
lin2090205714,2020-02-07 00:00:00,2021-01-22 00:00:00,350,21-Jan
lin2090338686,2020-05-11 00:00:00,2021-01-14 00:00:00,248,21-Jan
lin2090353182,2020-05-20 00:00:00,2021-01-19 00:00:00,244,21-Jan
lin2090339102,2020-05-11 00:00:00,2021-01-19 00:00:00,253,21-Jan
lin2090338767,2020-05-11 00:00:00,2021-01-19 00:00:00,253,21-Jan
lin2090355200,2020-05-21 00:00:00,2021-01-19 00:00:00,243,21-Jan
lin2090304909,2020-04-16 00:00:00,2021-01-19 00:00:00,278,21-Jan
lin2090300562,2020-04-13 00:00:00,2021-01-19 00:00:00,281,21-Jan
lin2090361088,2020-05-26 00:00:00,2021-01-20 00:00:00,239,21-Jan
lin2090370161,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090361136,2020-05-26 00:00:00,2021-01-20 00:00:00,239,21-Jan
lin2090361200,2020-05-26 00:00:00,2021-01-20 00:00:00,239,21-Jan
lin2090369076,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090369986,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090369079,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090555041,2020-09-18 00:00:00,2021-01-20 00:00:00,124,21-Jan
lin2090370030,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090368036,2020-05-29 00:00:00,2021-01-20 00:00:00,236,21-Jan
lin2090349047,2020-05-18 00:00:00,2021-01-22 00:00:00,249,21-Jan
lin2090353028,2020-05-20 00:00:00,2021-01-22 00:00:00,247,21-Jan
lin2090352889,2020-05-19 00:00:00,2021-01-22 00:00:00,248,21-Jan
lin2090350836,2020-05-18 00:00:00,2021-01-22 00:00:00,249,21-Jan
lin2090367371,2020-05-29 00:00:00,2021-01-22 00:00:00,238,21-Jan
lin2090321201,2020-04-28 00:00:00,2021-01-23 00:00:00,270,21-Jan
lin2090253503,2020-03-09 00:00:00,2021-01-27 00:00:00,324,21-Jan
lin2090338833,2020-05-11 00:00:00,2021-01-25 00:00:00,259,21-Jan
lin2090379915,2020-06-08 00:00:00,2021-01-25 00:00:00,231,21-Jan
lin2090368035,2020-05-29 00:00:00,2021-01-25 00:00:00,241,21-Jan
lin2090348992,2020-05-18 00:00:00,2021-01-25 00:00:00,252,21-Jan
lin2090349205,2020-05-18 00:00:00,2021-01-26 00:00:00,253,21-Jan
lin2090379885,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090379777,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090368426,2020-05-29 00:00:00,2021-01-26 00:00:00,242,21-Jan
lin2090361137,2020-05-26 00:00:00,2021-01-26 00:00:00,245,21-Jan
lin2090379066,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090379651,2020-06-03 00:00:00,2021-01-26 00:00:00,237,21-Jan
lin2090379096,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090367370,2020-05-29 00:00:00,2021-01-26 00:00:00,242,21-Jan
lin2090353063,2020-05-20 00:00:00,2021-01-26 00:00:00,251,21-Jan
lin2090368655,2020-05-27 00:00:00,2021-01-26 00:00:00,244,21-Jan
lin 209035296,2020-05-20 00:00:00,2021-01-26 00:00:00,251,21-Jan
lin2090378098,2020-06-03 00:00:00,2021-01-26 00:00:00,237,21-Jan
lin2090379713,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090379087,2020-06-08 00:00:00,2021-01-27 00:00:00,233,21-Jan
lin2090376448,2020-06-05 00:00:00,2021-01-27 00:00:00,236,21-Jan
lin2090398384,2020-06-15 00:00:00,2021-01-27 00:00:00,226,21-Jan
lin2090318869,2020-04-28 00:00:00,2021-01-27 00:00:00,274,21-Jan
lin2090376336,2020-06-05 00:00:00,2021-01-27 00:00:00,236,21-Jan
lin2090379716,2020-06-08 00:00:00,2021-01-27 00:00:00,233,21-Jan
lin2090360114,2020-05-26 00:00:00,2021-01-29 00:00:00,248,21-Jan
lin2090369958,2020-06-01 00:00:00,2021-01-29 00:00:00,242,21-Jan
lin2090385343,2020-06-11 00:00:00,2021-01-29 00:00:00,232,21-Jan
lin2090385257,2020-06-11 00:00:00,2021-01-29 00:00:00,232,21-Jan
lin2090379779,2020-06-08 00:00:00,2021-01-29 00:00:00,235,21-Jan
lin2090335767,2020-05-08 00:00:00,2021-01-29 00:00:00,266,21-Jan
lin2090375356,2020-06-04 00:00:00,2021-01-29 00:00:00,239,21-Jan
lin2090315955,2020-04-24 00:00:00,2021-01-29 00:00:00,280,21-Jan
lin2090375241,2020-06-04 00:00:00,2021-01-29 00:00:00,239,21-Jan
lin2090319684,2020-04-28 00:00:00,2021-01-29 00:00:00,276,21-Jan
lin2090293117,2020-04-03 00:00:00,2021-01-29 00:00:00,301,21-Jan
lin2090319952,2020-04-28 00:00:00,2021-01-29 00:00:00,276,21-Jan
lin2090375236,2020-06-04 00:00:00,2021-01-29 00:00:00,239,21-Jan
lin2090370162,2020-06-01 00:00:00,2021-01-29 00:00:00,242,21-Jan
lin2090319680,2020-04-28 00:00:00,2021-01-29 00:00:00,276,21-Jan
lin2090346825,2020-05-15 00:00:00,2021-01-29 00:00:00,259,21-Jan
lin2090318867,2020-04-28 00:00:00,2021-01-29 00:00:00,276,21-Jan
lin2090385313,2020-06-11 00:00:00,2021-01-29 00:00:00,232,21-Jan
lin2090379717,2020-06-08 00:00:00,2021-01-29 00:00:00,235,21-Jan
lin2090369910,2020-06-01 00:00:00,2021-01-30 00:00:00,243,21-Jan
lin2090357246,2020-05-22 00:00:00,2021-01-30 00:00:00,253,21-Jan
lin2090379095,2020-06-08 00:00:00,2021-01-30 00:00:00,236,21-Jan
lin2090357307,2020-05-22 00:00:00,2021-01-30 00:00:00,253,21-Jan
lin2090296885,2020-04-08 00:00:00,2021-01-30 00:00:00,297,21-Jan
lin2090379650,2020-06-08 00:00:00,2021-01-30 00:00:00,236,21-Jan
lin2090357296,2020-05-22 00:00:00,2021-01-30 00:00:00,253,21-Jan
lin2090369957,2020-06-01 00:00:00,2021-01-30 00:00:00,243,21-Jan
lin2090379780,2020-06-08 00:00:00,2021-01-30 00:00:00,236,21-Jan
lin2090357348,2020-05-20 00:00:00,2021-02-01 00:00:00,257,21-Feb
lin2090389003,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090369078,2020-06-01 00:00:00,2021-02-01 00:00:00,245,21-Feb
lin2090352777,2020-05-20 00:00:00,2021-02-01 00:00:00,257,21-Feb
lin2090346828,2020-05-15 00:00:00,2021-02-01 00:00:00,262,21-Feb
lin2090335742,2020-05-08 00:00:00,2021-02-01 00:00:00,269,21-Feb
lin2090270000,2020-03-17 00:00:00,2021-02-01 00:00:00,321,21-Feb
lin2090361062,2020-05-26 00:00:00,2021-02-01 00:00:00,251,21-Feb
lin2090388999,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090389784,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090349266,2020-05-18 00:00:00,2021-02-01 00:00:00,259,21-Feb
lin2090386839,2020-06-12 00:00:00,2021-02-01 00:00:00,234,21-Feb
lin2090401714,2020-06-19 00:00:00,2021-02-01 00:00:00,227,21-Feb
lin2090389002,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090388998,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090377048,2020-06-05 00:00:00,2021-02-01 00:00:00,241,21-Feb
lin2090243685,2020-02-28 00:00:00,2021-02-01 00:00:00,339,21-Feb
lin2090349046,2020-05-18 00:00:00,2021-02-02 00:00:00,260,21-Feb
lin2090122358,2019-12-13 00:00:00,2021-02-02 00:00:00,417,21-Feb
lin2090361087,2020-05-26 00:00:00,2021-02-02 00:00:00,252,21-Feb
lin2090386841,2020-06-12 00:00:00,2021-02-02 00:00:00,235,21-Feb
lin2090386865,2020-06-12 00:00:00,2021-02-02 00:00:00,235,21-Feb
lin2090349171,2020-05-18 00:00:00,2021-02-02 00:00:00,260,21-Feb
lin2090369960,2020-06-01 00:00:00,2021-02-02 00:00:00,246,21-Feb
lin2090399584,2020-06-15 00:00:00,2021-02-02 00:00:00,232,21-Feb
lin2090385314,2020-06-11 00:00:00,2021-02-02 00:00:00,236,21-Feb
lin2090389432,2020-06-15 00:00:00,2021-02-02 00:00:00,232,21-Feb
lin2090375231,2020-06-04 00:00:00,2021-02-02 00:00:00,243,21-Feb
lin2090375187,2020-06-04 00:00:00,2021-02-02 00:00:00,243,21-Feb
lin2090359538,2020-05-19 00:00:00,2021-02-02 00:00:00,259,21-Feb
lin2090175075,2020-01-21 00:00:00,2021-02-02 00:00:00,378,21-Feb
lin2090389536,2020-06-15 00:00:00,2021-02-02 00:00:00,232,21-Feb
lin2090357247,2020-05-22 00:00:00,2021-02-03 00:00:00,257,21-Feb
lin2090398467,2020-06-18 00:00:00,2021-02-03 00:00:00,230,21-Feb
lin2090401715,2020-06-19 00:00:00,2021-02-03 00:00:00,229,21-Feb
lin2090389785,2020-06-15 00:00:00,2021-02-03 00:00:00,233,21-Feb
lin2090398464,2020-06-18 00:00:00,2021-02-03 00:00:00,230,21-Feb
lin2090388949,2020-06-15 00:00:00,2021-02-04 00:00:00,234,21-Feb
lin2090420630,2020-06-24 00:00:00,2021-02-04 00:00:00,225,21-Feb
lin2090339063,2020-05-11 00:00:00,2021-02-04 00:00:00,269,21-Feb
lin2090386840,2020-06-12 00:00:00,2021-02-04 00:00:00,237,21-Feb
lin2090486449,2020-08-06 00:00:00,2021-02-04 00:00:00,182,21-Feb
lin2090333195,2020-05-07 00:00:00,2021-02-04 00:00:00,273,21-Feb
lin2090333075,2020-05-07 00:00:00,2021-02-04 00:00:00,273,21-Feb
lin2090389433,2020-06-15 00:00:00,2021-02-04 00:00:00,234,21-Feb
lin2090517899,2020-08-21 00:00:00,2021-02-04 00:00:00,167,21-Feb
lin2090400117,2020-06-19 00:00:00,2021-02-05 00:00:00,231,21-Feb
lin2090404150,2020-06-22 00:00:00,2021-02-05 00:00:00,228,21-Feb
lin 209040409,2020-06-22 00:00:00,2021-02-05 00:00:00,228,21-Feb
